shot_id,player,team,position,situation,body_part,x,y,distance,angle,is_header,is_penalty,is_corner,is_freekick,is_goal,outcome,xg_model,source
188,Alexandre Lacazette,Arsenal,Forward,open_play,head,116.39,20.71,19.629,0.078148,1,0,0,0,0,off_target,0.0839,Premier League 2020
189,Alexandre Lacazette,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
190,Alexandre Lacazette,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
191,Alexandre Lacazette,Arsenal,Forward,corner,foot,108.34,50.64,15.782,0.380701,0,0,1,0,0,off_target,0.2311,Premier League 2020
192,Alexandre Lacazette,Arsenal,Forward,corner,foot,100.09,57.77,26.688,0.22487,0,0,1,0,0,off_target,0.0964,Premier League 2020
193,Alexandre Lacazette,Arsenal,Forward,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
194,Alexandre Lacazette,Arsenal,Forward,free_kick,foot,86.51,55.34,36.835,0.197227,0,0,0,1,0,off_target,0.0571,Premier League 2020
195,Alexandre Lacazette,Arsenal,Forward,free_kick,foot,94.68,34.21,25.971,0.298399,0,0,0,1,0,blocked,0.1275,Premier League 2020
196,Alexandre Lacazette,Arsenal,Forward,corner,foot,110.04,59.16,21.593,0.175224,0,0,1,0,0,saved,0.1094,Premier League 2020
197,Alexandre Lacazette,Arsenal,Forward,open_play,foot,92.55,17.87,35.26,0.177046,0,0,0,0,0,saved,0.0634,Premier League 2020
198,Alexandre Lacazette,Arsenal,Forward,free_kick,foot,107.01,31.8,15.366,0.441153,0,0,0,1,1,goal,0.2809,Premier League 2020
199,Alexandre Lacazette,Arsenal,Forward,open_play,foot,87.68,22.13,36.933,0.189499,0,0,0,0,0,off_target,0.06,Premier League 2020
200,Alexandre Lacazette,Arsenal,Forward,open_play,foot,86.9,12.71,42.902,0.144139,0,0,0,0,0,blocked,0.0389,Premier League 2020
201,Alexandre Lacazette,Arsenal,Forward,open_play,foot,96.81,16.64,32.914,0.172087,0,0,0,0,0,off_target,0.0705,Premier League 2020
202,Alexandre Lacazette,Arsenal,Forward,open_play,foot,112.82,64.1,25.145,0.092914,0,0,0,0,0,saved,0.0853,Premier League 2020
203,Alexandre Lacazette,Arsenal,Forward,corner,foot,99.44,24.06,26.016,0.243976,0,0,1,0,0,off_target,0.1045,Premier League 2020
204,Alexandre Lacazette,Arsenal,Forward,open_play,head,111.52,47.01,10.997,0.573757,1,0,0,0,0,blocked,0.3709,Premier League 2020
205,Alexandre Lacazette,Arsenal,Forward,corner,foot,101.21,55.49,24.351,0.254907,0,0,1,0,0,saved,0.1165,Premier League 2020
206,Pierre-Emerick Aubameyang,Arsenal,Forward,corner,foot,105.43,35.81,15.164,0.498975,0,0,1,0,0,off_target,0.3022,Premier League 2020
207,Pierre-Emerick Aubameyang,Arsenal,Forward,open_play,foot,115.54,17.24,23.193,0.068189,0,0,0,0,0,off_target,0.0883,Premier League 2020
208,Pierre-Emerick Aubameyang,Arsenal,Forward,free_kick,foot,104.62,29.74,18.484,0.361187,0,0,0,1,0,saved,0.2083,Premier League 2020
209,Pierre-Emerick Aubameyang,Arsenal,Forward,open_play,foot,105.83,61.08,25.4,0.178263,0,0,0,0,0,blocked,0.1045,Premier League 2020
210,Pierre-Emerick Aubameyang,Arsenal,Forward,free_kick,foot,91.46,31.83,29.681,0.258042,0,0,0,1,0,blocked,0.0962,Premier League 2020
211,Pierre-Emerick Aubameyang,Arsenal,Forward,open_play,foot,108.65,41.06,11.4,0.67278,0,0,0,0,1,goal,0.5017,Premier League 2020
212,Pierre-Emerick Aubameyang,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
213,Pierre-Emerick Aubameyang,Arsenal,Forward,free_kick,head,88.76,54.47,34.425,0.210573,1,0,0,1,0,blocked,0.0515,Premier League 2020
214,Pierre-Emerick Aubameyang,Arsenal,Forward,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
215,Pierre-Emerick Aubameyang,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
216,Pierre-Emerick Aubameyang,Arsenal,Forward,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,0,saved,0.8534,Premier League 2020
217,Pierre-Emerick Aubameyang,Arsenal,Forward,open_play,foot,95.53,34.03,25.188,0.306558,0,0,0,0,0,saved,0.1447,Premier League 2020
218,Pierre-Emerick Aubameyang,Arsenal,Forward,corner,foot,114.37,50.63,12.032,0.336709,0,0,1,0,0,saved,0.2462,Premier League 2020
219,Pierre-Emerick Aubameyang,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
220,Pierre-Emerick Aubameyang,Arsenal,Forward,open_play,head,90.38,57.67,34.488,0.199253,1,0,0,0,0,saved,0.0537,Premier League 2020
221,Pierre-Emerick Aubameyang,Arsenal,Forward,free_kick,foot,90.66,53.56,32.32,0.224338,0,0,0,1,0,saved,0.0773,Premier League 2020
222,Pierre-Emerick Aubameyang,Arsenal,Forward,corner,head,117.87,30.36,9.874,0.206386,1,0,1,0,1,goal,0.1618,Premier League 2020
223,Pierre-Emerick Aubameyang,Arsenal,Forward,open_play,head,82.4,47.94,38.431,0.203071,1,0,0,0,0,blocked,0.0441,Premier League 2020
224,Pierre-Emerick Aubameyang,Arsenal,Forward,open_play,foot,106.5,37.67,13.701,0.561463,0,0,0,0,0,off_target,0.3938,Premier League 2020
225,Pierre-Emerick Aubameyang,Arsenal,Forward,corner,foot,117.0,33.08,7.542,0.530612,0,0,1,0,1,goal,0.4185,Premier League 2020
226,Pierre-Emerick Aubameyang,Arsenal,Forward,corner,foot,114.92,19.77,20.857,0.096685,0,0,1,0,0,saved,0.0931,Premier League 2020
227,Pierre-Emerick Aubameyang,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,0,blocked,0.8851,Premier League 2020
228,Pierre-Emerick Aubameyang,Arsenal,Forward,corner,foot,104.05,59.69,25.341,0.20103,0,0,1,0,0,off_target,0.097,Premier League 2020
229,Pierre-Emerick Aubameyang,Arsenal,Forward,free_kick,foot,98.36,47.03,22.754,0.332241,0,0,0,1,0,off_target,0.1609,Premier League 2020
230,Nicolas Pépé,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
231,Nicolas Pépé,Arsenal,Forward,open_play,foot,94.48,17.55,33.989,0.177311,0,0,0,0,0,blocked,0.0677,Premier League 2020
232,Nicolas Pépé,Arsenal,Forward,open_play,foot,103.84,11.19,33.035,0.119634,0,0,0,0,0,off_target,0.0611,Premier League 2020
233,Nicolas Pépé,Arsenal,Forward,free_kick,foot,104.93,31.89,17.108,0.410811,0,0,0,1,0,saved,0.2459,Premier League 2020
234,Nicolas Pépé,Arsenal,Forward,open_play,foot,81.82,27.01,40.326,0.187452,0,0,0,0,0,saved,0.0501,Premier League 2020
235,Nicolas Pépé,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
236,Nicolas Pépé,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,0,blocked,0.8851,Premier League 2020
237,Nicolas Pépé,Arsenal,Forward,corner,foot,110.51,32.1,12.347,0.50775,0,0,1,0,0,blocked,0.3413,Premier League 2020
238,Nicolas Pépé,Arsenal,Forward,open_play,foot,76.98,34.0,43.44,0.181924,0,0,0,0,0,off_target,0.0419,Premier League 2020
239,Nicolas Pépé,Arsenal,Forward,corner,foot,116.72,55.58,15.917,0.110145,0,0,1,0,0,off_target,0.1227,Premier League 2020
240,Nicolas Pépé,Arsenal,Forward,corner,foot,110.64,32.7,11.866,0.540191,0,0,1,0,1,goal,0.3682,Premier League 2020
241,Nicolas Pépé,Arsenal,Forward,open_play,foot,111.42,68.69,29.948,0.07777,0,0,0,0,0,off_target,0.0642,Premier League 2020
242,Nicolas Pépé,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
243,Nicolas Pépé,Arsenal,Forward,free_kick,foot,91.28,44.63,29.087,0.270003,0,0,0,1,0,saved,0.1021,Premier League 2020
244,Nicolas Pépé,Arsenal,Forward,open_play,foot,93.22,23.13,31.651,0.214013,0,0,0,0,0,saved,0.0838,Premier League 2020
245,Nicolas Pépé,Arsenal,Forward,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
246,Nicolas Pépé,Arsenal,Forward,open_play,foot,111.25,18.3,23.4,0.131007,0,0,0,0,0,blocked,0.1025,Premier League 2020
247,Nicolas Pépé,Arsenal,Forward,corner,foot,117.97,26.47,13.677,0.09455,0,0,1,0,0,saved,0.1315,Premier League 2020
248,Nicolas Pépé,Arsenal,Forward,open_play,foot,115.18,68.85,29.249,0.045883,0,0,0,0,0,blocked,0.0612,Premier League 2020
249,Nicolas Pépé,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
250,Nicolas Pépé,Arsenal,Forward,open_play,foot,103.87,16.71,28.332,0.162622,0,0,0,0,0,blocked,0.0868,Premier League 2020
251,Nicolas Pépé,Arsenal,Forward,open_play,foot,99.19,40.05,20.808,0.379828,0,0,0,0,0,off_target,0.209,Premier League 2020
252,Nicolas Pépé,Arsenal,Forward,corner,foot,117.99,40.72,2.138,2.188345,0,0,1,0,1,goal,0.9901,Premier League 2020
253,Nicolas Pépé,Arsenal,Forward,free_kick,foot,93.0,38.76,27.025,0.293592,0,0,0,1,0,off_target,0.1198,Premier League 2020
254,Reiss Nelson,Arsenal,Forward,open_play,foot,90.84,57.25,33.879,0.203269,0,0,0,0,0,saved,0.0728,Premier League 2020
255,Reiss Nelson,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
256,Reiss Nelson,Arsenal,Forward,free_kick,foot,103.63,39.72,16.372,0.479196,0,0,0,1,0,saved,0.2914,Premier League 2020
257,Reiss Nelson,Arsenal,Forward,open_play,foot,80.04,19.21,45.048,0.157486,0,0,0,0,0,saved,0.036,Premier League 2020
258,Reiss Nelson,Arsenal,Forward,open_play,head,76.02,36.18,44.144,0.180068,1,0,0,0,0,saved,0.0307,Premier League 2020
259,Reiss Nelson,Arsenal,Forward,open_play,foot,110.57,20.08,22.039,0.159229,0,0,0,0,0,saved,0.1175,Premier League 2020
260,Reiss Nelson,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
261,Reiss Nelson,Arsenal,Forward,open_play,head,92.57,54.27,30.92,0.229336,1,0,0,0,0,off_target,0.0699,Premier League 2020
262,Reiss Nelson,Arsenal,Forward,open_play,foot,107.51,37.88,12.667,0.60507,0,0,0,0,1,goal,0.4372,Premier League 2020
263,Reiss Nelson,Arsenal,Forward,free_kick,foot,90.58,48.05,30.497,0.251982,0,0,0,1,0,off_target,0.091,Premier League 2020
264,Reiss Nelson,Arsenal,Forward,open_play,head,83.36,59.39,41.449,0.170528,1,0,0,0,0,off_target,0.0345,Premier League 2020
265,Reiss Nelson,Arsenal,Forward,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
266,Reiss Nelson,Arsenal,Forward,open_play,foot,112.75,68.54,29.441,0.068033,0,0,0,0,0,blocked,0.0642,Premier League 2020
267,Eddie Nketiah,Arsenal,Forward,open_play,foot,103.56,27.35,20.751,0.307278,0,0,0,0,0,saved,0.1779,Premier League 2020
268,Eddie Nketiah,Arsenal,Forward,open_play,foot,110.8,52.63,15.628,0.311991,0,0,0,0,1,goal,0.2251,Premier League 2020
269,Eddie Nketiah,Arsenal,Forward,corner,head,110.03,39.39,9.987,0.760962,1,0,1,0,1,goal,0.4754,Premier League 2020
270,Eddie Nketiah,Arsenal,Forward,open_play,foot,110.72,43.67,9.983,0.725963,0,0,0,0,1,goal,0.5581,Premier League 2020
271,Eddie Nketiah,Arsenal,Forward,open_play,foot,97.92,28.88,24.719,0.288559,0,0,0,0,0,blocked,0.1417,Premier League 2020
272,Eddie Nketiah,Arsenal,Forward,free_kick,head,86.02,30.79,35.202,0.218665,1,0,0,1,0,off_target,0.0505,Premier League 2020
273,Eddie Nketiah,Arsenal,Forward,corner,head,115.81,38.68,4.398,1.471499,1,0,1,0,1,goal,0.9001,Premier League 2020
274,Eddie Nketiah,Arsenal,Forward,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
275,Eddie Nketiah,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
276,Eddie Nketiah,Arsenal,Forward,open_play,foot,80.16,22.42,43.542,0.167921,0,0,0,0,0,off_target,0.0401,Premier League 2020
277,Eddie Nketiah,Arsenal,Forward,corner,head,115.21,32.1,9.243,0.504668,1,0,1,0,0,saved,0.3153,Premier League 2020
278,Eddie Nketiah,Arsenal,Forward,open_play,foot,87.12,46.63,33.54,0.232888,0,0,0,0,0,saved,0.08,Premier League 2020
279,Eddie Nketiah,Arsenal,Forward,free_kick,foot,88.2,27.44,34.195,0.217131,0,0,0,1,0,off_target,0.069,Premier League 2020
280,Eddie Nketiah,Arsenal,Forward,open_play,head,111.8,55.26,17.32,0.227008,1,0,0,0,0,blocked,0.1362,Premier League 2020
281,Eddie Nketiah,Arsenal,Forward,free_kick,foot,86.97,36.84,33.179,0.238909,0,0,0,1,0,blocked,0.0769,Premier League 2020
282,Eddie Nketiah,Arsenal,Forward,open_play,foot,109.86,20.22,22.227,0.168088,0,0,0,0,0,off_target,0.119,Premier League 2020
283,Eddie Nketiah,Arsenal,Forward,open_play,foot,116.78,32.84,7.848,0.514637,0,0,0,0,1,goal,0.4401,Premier League 2020
284,Eddie Nketiah,Arsenal,Forward,open_play,foot,81.38,29.27,40.086,0.191828,0,0,0,0,0,off_target,0.0513,Premier League 2020
285,Eddie Nketiah,Arsenal,Forward,open_play,foot,100.75,31.52,21.033,0.346558,0,0,0,0,0,blocked,0.1921,Premier League 2020
286,Eddie Nketiah,Arsenal,Forward,open_play,foot,114.92,65.97,26.458,0.059292,0,0,0,0,0,off_target,0.0732,Premier League 2020
287,Gabriel Martinelli,Arsenal,Forward,open_play,foot,99.85,37.71,20.277,0.38729,0,0,0,0,0,blocked,0.2174,Premier League 2020
288,Gabriel Martinelli,Arsenal,Forward,corner,foot,104.91,34.66,16.003,0.465747,0,0,1,0,1,goal,0.2737,Premier League 2020
289,Gabriel Martinelli,Arsenal,Forward,open_play,foot,92.34,22.87,32.532,0.209175,0,0,0,0,0,saved,0.0792,Premier League 2020
290,Gabriel Martinelli,Arsenal,Forward,free_kick,foot,104.19,53.68,20.907,0.29178,0,0,0,1,0,off_target,0.1594,Premier League 2020
291,Gabriel Martinelli,Arsenal,Forward,open_play,head,115.71,33.55,7.746,0.662189,1,0,0,0,0,off_target,0.4745,Premier League 2020
292,Gabriel Martinelli,Arsenal,Forward,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
293,Gabriel Martinelli,Arsenal,Forward,corner,foot,109.25,19.17,23.441,0.15978,0,0,1,0,0,saved,0.0961,Premier League 2020
294,Gabriel Martinelli,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
295,Gabriel Martinelli,Arsenal,Forward,open_play,foot,89.89,62.73,37.724,0.169549,0,0,0,0,0,saved,0.0547,Premier League 2020
296,Gabriel Martinelli,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
297,Gabriel Martinelli,Arsenal,Forward,corner,foot,107.93,41.61,12.175,0.630705,0,0,1,0,0,saved,0.4247,Premier League 2020
298,Gabriel Martinelli,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
299,Willian,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
300,Willian,Arsenal,Forward,corner,head,114.22,39.2,5.836,1.198473,1,0,1,0,1,goal,0.7949,Premier League 2020
301,Willian,Arsenal,Forward,corner,foot,106.5,34.28,14.662,0.497271,0,0,1,0,0,off_target,0.307,Premier League 2020
302,Willian,Arsenal,Forward,open_play,foot,111.18,27.06,15.655,0.298681,0,0,0,0,0,saved,0.2185,Premier League 2020
303,Willian,Arsenal,Forward,free_kick,head,97.45,38.84,22.58,0.350232,1,0,0,1,0,off_target,0.1334,Premier League 2020
304,Willian,Arsenal,Forward,corner,foot,105.53,45.22,15.38,0.483249,0,0,1,0,1,goal,0.2905,Premier League 2020
305,Willian,Arsenal,Forward,open_play,foot,97.93,22.86,27.941,0.226873,0,0,0,0,0,blocked,0.1042,Premier League 2020
306,Willian,Arsenal,Forward,open_play,foot,80.07,66.84,48.115,0.138073,0,0,0,0,0,saved,0.029,Premier League 2020
307,Willian,Arsenal,Forward,free_kick,foot,87.78,44.85,32.587,0.241654,0,0,0,1,0,off_target,0.0798,Premier League 2020
308,Willian,Arsenal,Forward,corner,foot,106.62,19.58,24.413,0.182485,0,0,1,0,0,blocked,0.0969,Premier League 2020
309,Willian,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
310,Willian,Arsenal,Forward,open_play,foot,113.93,12.71,27.961,0.063371,0,0,0,0,0,off_target,0.0685,Premier League 2020
311,Willian,Arsenal,Forward,free_kick,head,87.32,50.71,34.394,0.220422,1,0,0,1,0,off_target,0.0529,Premier League 2020
312,Willian,Arsenal,Forward,free_kick,foot,98.48,36.71,21.766,0.35967,0,0,0,1,0,blocked,0.1795,Premier League 2020
313,Willian,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
314,Willian,Arsenal,Forward,open_play,foot,88.01,67.86,42.42,0.142509,0,0,0,0,0,off_target,0.0398,Premier League 2020
315,Willian,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
316,Willian,Arsenal,Forward,open_play,foot,115.62,17.62,22.808,0.069352,0,0,0,0,0,off_target,0.0903,Premier League 2020
317,Willian,Arsenal,Forward,open_play,foot,113.75,68.31,28.989,0.060533,0,0,0,0,0,blocked,0.0645,Premier League 2020
318,Willian,Arsenal,Forward,free_kick,foot,94.5,35.57,25.882,0.302416,0,0,0,1,0,blocked,0.1293,Premier League 2020
319,Willian,Arsenal,Forward,open_play,head,108.75,36.76,11.702,0.639607,1,0,0,0,0,saved,0.4055,Premier League 2020
320,Willian,Arsenal,Forward,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
321,Willian,Arsenal,Forward,corner,foot,117.51,27.62,12.624,0.137802,0,0,1,0,0,blocked,0.1534,Premier League 2020
322,Willian,Arsenal,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
323,Kortney Hause,Aston-Villa,Defender,corner,head,99.27,26.59,24.695,0.272378,1,0,1,0,0,saved,0.0932,Premier League 2020
324,Kortney Hause,Aston-Villa,Defender,open_play,foot,102.29,22.11,25.171,0.225494,0,0,0,0,0,off_target,0.1189,Premier League 2020
325,Kortney Hause,Aston-Villa,Defender,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,0,blocked,0.8851,Premier League 2020
326,Kortney Hause,Aston-Villa,Defender,open_play,head,85.49,36.27,34.712,0.228174,1,0,0,0,0,blocked,0.0573,Premier League 2020
327,Kortney Hause,Aston-Villa,Defender,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
328,Kortney Hause,Aston-Villa,Defender,open_play,foot,89.47,49.19,31.883,0.239425,0,0,0,0,0,saved,0.0884,Premier League 2020
329,Kortney Hause,Aston-Villa,Defender,open_play,foot,106.32,20.13,24.122,0.191044,0,0,0,0,0,off_target,0.1149,Premier League 2020
330,Kortney Hause,Aston-Villa,Defender,open_play,head,96.9,41.17,23.129,0.342098,1,0,0,0,0,off_target,0.1366,Premier League 2020
331,Kortney Hause,Aston-Villa,Defender,open_play,foot,96.42,38.68,23.613,0.335117,0,0,0,0,0,off_target,0.1665,Premier League 2020
332,Kortney Hause,Aston-Villa,Defender,open_play,foot,85.57,48.26,35.402,0.219018,0,0,0,0,1,goal,0.0702,Premier League 2020
333,Kortney Hause,Aston-Villa,Defender,corner,foot,115.94,38.92,4.205,1.519191,0,0,1,0,1,goal,0.9323,Premier League 2020
334,Kortney Hause,Aston-Villa,Defender,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
335,Kortney Hause,Aston-Villa,Defender,free_kick,foot,100.03,51.4,22.99,0.302081,0,0,0,1,0,off_target,0.1482,Premier League 2020
336,Kortney Hause,Aston-Villa,Defender,open_play,foot,104.22,67.64,31.824,0.125994,0,0,0,0,0,blocked,0.0661,Premier League 2020
337,Kortney Hause,Aston-Villa,Defender,corner,foot,108.12,50.41,15.799,0.386538,0,0,1,0,0,blocked,0.2339,Premier League 2020
338,Kortney Hause,Aston-Villa,Defender,corner,foot,100.62,26.74,23.481,0.281849,0,0,1,0,0,saved,0.1299,Premier League 2020
339,Kortney Hause,Aston-Villa,Defender,open_play,foot,87.45,16.64,40.064,0.162428,0,0,0,0,0,off_target,0.0475,Premier League 2020
340,Kortney Hause,Aston-Villa,Defender,free_kick,foot,92.41,40.94,27.607,0.287623,0,0,0,1,0,saved,0.1148,Premier League 2020
341,Kortney Hause,Aston-Villa,Defender,free_kick,foot,89.85,35.45,30.488,0.258109,0,0,0,1,0,off_target,0.0924,Premier League 2020
342,Kortney Hause,Aston-Villa,Defender,free_kick,foot,92.78,28.07,29.715,0.246045,0,0,0,1,0,saved,0.0932,Premier League 2020
343,Douglas Luiz,Aston-Villa,Midfielder,free_kick,head,96.58,49.03,25.096,0.296193,1,0,0,1,0,off_target,0.1033,Premier League 2020
344,Douglas Luiz,Aston-Villa,Midfielder,open_play,foot,110.46,24.45,18.246,0.236252,0,0,0,0,0,off_target,0.1691,Premier League 2020
345,Douglas Luiz,Aston-Villa,Midfielder,open_play,foot,92.47,24.46,31.618,0.22028,0,0,0,0,0,saved,0.0853,Premier League 2020
346,Douglas Luiz,Aston-Villa,Midfielder,open_play,foot,81.5,36.33,38.677,0.205203,0,0,0,0,0,saved,0.0572,Premier League 2020
347,Douglas Luiz,Aston-Villa,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
348,Douglas Luiz,Aston-Villa,Midfielder,open_play,foot,96.91,48.58,24.63,0.30308,0,0,0,0,0,blocked,0.1473,Premier League 2020
349,Douglas Luiz,Aston-Villa,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,0,off_target,0.8851,Premier League 2020
350,Douglas Luiz,Aston-Villa,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
351,Douglas Luiz,Aston-Villa,Midfielder,free_kick,head,96.5,39.82,23.502,0.337152,1,0,0,1,0,saved,0.1236,Premier League 2020
352,Douglas Luiz,Aston-Villa,Midfielder,open_play,foot,111.14,16.52,25.097,0.114983,0,0,0,0,0,blocked,0.0904,Premier League 2020
353,Douglas Luiz,Aston-Villa,Midfielder,open_play,foot,117.78,62.37,22.484,0.03622,0,0,0,0,0,off_target,0.0843,Premier League 2020
354,Douglas Luiz,Aston-Villa,Midfielder,open_play,foot,87.26,46.38,33.356,0.234455,0,0,0,0,0,saved,0.0811,Premier League 2020
355,Douglas Luiz,Aston-Villa,Midfielder,open_play,foot,88.44,20.19,37.259,0.181928,0,0,0,0,0,blocked,0.0579,Premier League 2020
356,Douglas Luiz,Aston-Villa,Midfielder,free_kick,foot,94.86,50.69,27.316,0.268745,0,0,0,1,0,saved,0.1111,Premier League 2020
357,Douglas Luiz,Aston-Villa,Midfielder,free_kick,head,103.86,32.47,17.806,0.405063,1,0,0,1,0,saved,0.1892,Premier League 2020
358,Douglas Luiz,Aston-Villa,Midfielder,free_kick,foot,103.92,31.53,18.177,0.388425,0,0,0,1,0,saved,0.2241,Premier League 2020
359,Douglas Luiz,Aston-Villa,Midfielder,open_play,foot,94.06,35.95,26.256,0.298964,0,0,0,0,0,off_target,0.1351,Premier League 2020
360,Douglas Luiz,Aston-Villa,Midfielder,free_kick,foot,94.32,50.72,27.826,0.264537,0,0,0,1,0,off_target,0.1072,Premier League 2020
361,Douglas Luiz,Aston-Villa,Midfielder,free_kick,foot,107.87,25.24,19.108,0.271132,0,0,0,1,0,saved,0.165,Premier League 2020
362,Douglas Luiz,Aston-Villa,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
363,Douglas Luiz,Aston-Villa,Midfielder,corner,foot,112.94,34.35,9.043,0.709458,0,0,1,0,1,goal,0.5223,Premier League 2020
364,Douglas Luiz,Aston-Villa,Midfielder,open_play,foot,96.14,61.71,32.261,0.184186,0,0,0,0,0,saved,0.0753,Premier League 2020
365,Douglas Luiz,Aston-Villa,Midfielder,free_kick,foot,95.06,36.91,25.13,0.313445,0,0,0,1,0,off_target,0.1377,Premier League 2020
